agent_number,season,trend_likelihood,period_start,period_end,p_value,slope,conf_low,conf_high,conf_level,intercept,r_squared,sigma,trend_method,n,note,s,var_s,tau,z,alternative,lat,lon,site
2534,Winter,Very likely decreasing,1960-06-01,2019-08-31,0.9313680085163686,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-234,24583.333333333332,-0.13220338983050847,-1.4860572336538438,greater,-40.21,176.109,Dannevirke
25354,Winter,Very likely decreasing,1960-06-01,2019-08-31,0.9796864121312518,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-322,24583.333333333332,-0.18192090395480226,-2.0473149012999308,greater,-41.285,174.768,Wellington
2810,Winter,Indeterminate,1960-06-01,2019-08-31,0.6080583815702791,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-44,24581.333333333332,-0.02487281347099543,-0.27426206243140877,greater,-38.6586,177.9851,Gisborne
2997,Winter,Indeterminate,1960-06-01,2019-08-31,0.3919459050082619,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,44,24583.333333333332,0.024858757062146894,0.27425090578161065,greater,-39.49846,176.91189,Napier
3629,Winter,Likely increasing,1960-06-01,2019-08-31,0.10447610111045143,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,198,24583.333333333332,0.11186440677966102,1.2564518241622629,greater,-39.46249,175.66283,Waiouru
3715,Winter,Likely increasing,1960-06-01,2019-08-31,0.14485509650525913,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,167,24582.333333333332,0.09437694640685054,1.0587575891495016,greater,-39.93704,175.04509,Whanganui
37662,Winter,Indeterminate,1960-06-01,2019-08-31,0.622676737299392,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-50,24583.333333333332,-0.02824858757062147,-0.3125184740302075,greater,-40.957,175.707,Masterton
3909,Winter,Very likely increasing,1960-06-01,2019-08-31,0.0841540696052054,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,217,24582.333333333332,0.1226335171873447,1.377660477447544,greater,-42.71228,170.98428,Hokitika
3925,Winter,Indeterminate,1960-06-01,2019-08-31,0.3870535713682135,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,46,24583.333333333332,0.02598870056497175,0.28700676186447627,greater,-42.11578,171.86014,Reefton
4107,Winter,Very likely increasing,1960-06-01,2019-08-31,0.004379391899284461,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,412,24583.333333333332,0.2327683615819209,2.6213284250288833,greater,-44.67384,167.92406,Milford Sound
4241,Winter,Indeterminate,1960-06-01,2019-08-31,0.5883207677907782,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-36,24583.333333333332,-0.020338983050847456,-0.22322748145014823,greater,-41.299,173.226,Nelson
4326,Winter,Indeterminate,1960-06-01,2019-08-31,0.6275132714796069,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-52,24583.333333333332,-0.02937853107344633,-0.3252743301130731,greater,-41.52133,173.86439,Blenheim
4843,Winter,Indeterminate,1960-06-01,2019-08-31,0.37490007702288397,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,51,24582.333333333332,0.028821702196104058,0.31890288829804264,greater,-43.493,172.537,Christchurch
4970,Winter,Likely decreasing,1960-06-01,2019-08-31,0.7402761316667079,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-102,24581.333333333332,-0.0576597039554894,-0.6441969373388904,greater,-44.002,170.441,Lake Tekapo
5086,Winter,Likely increasing,1960-06-01,2019-08-31,0.29166986373083414,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,87,24582.333333333332,0.04916643315805986,0.5485129678726333,greater,-44.30517,171.22141,Timaru
5212,Winter,Likely increasing,1960-06-01,2019-08-31,0.20170614654139704,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,132,24581.333333333332,0.07461844041298629,0.835542562291036,greater,-44.52612,169.88948,Tara Hills
5451,Winter,Likely increasing,1960-06-01,2019-08-31,0.1294520561037832,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,178,24579.333333333332,0.10067879744913957,1.1289851167067806,greater,-45.01758,168.74005,Queenstown
5778,Winter,Indeterminate,1960-06-01,2019-08-31,0.4492471100171527,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,21,24581.333333333332,0.011871115520247819,0.1275637499680971,greater,-46.115,168.887,Gore
5814,Winter,Likely increasing,1960-06-01,2019-08-31,0.19461343531057673,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,136,24583.333333333332,0.0768361581920904,0.8610202855934288,greater,-46.41741,168.33052,Invercargill
1056,Spring,Likely decreasing,1960-09-01,2019-11-30,0.8943730099729293,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-197,24581.333333333332,-0.11136236940422954,-1.2501247496873515,greater,-35.183,173.926,Kerikeri
1287,Spring,Very likely decreasing,1960-09-01,2019-11-30,0.971739737616626,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-300,24583.333333333332,-0.1694915254237288,-1.907000484388409,greater,-35.769,174.364,Whangarei
1400,Spring,Very likely decreasing,1960-09-01,2019-11-30,0.9741286374704994,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-306,24583.333333333332,-0.17288135593220338,-1.9452680526370059,greater,-36.606,174.835,Whangaparaoa
15752,Spring,Indeterminate,1960-09-01,2019-11-30,0.4974555920931493,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,2,24583.333333333332,0.0011299435028248588,0.0063779280414328066,greater,-45.90129,170.5147,Dunedin
1615,Spring,Very likely decreasing,1960-09-01,2019-11-30,0.9988260006408078,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-478,24583.333333333332,-0.27005649717514124,-3.0422716757634487,greater,-37.673,176.196,Tauranga
1770,Spring,Very likely decreasing,1960-09-01,2019-11-30,0.9916152537347451,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-376,24583.333333333332,-0.21242937853107344,-2.3917230155373024,greater,-38.10595,176.31485,Rotorua
1858,Spring,Likely decreasing,1960-09-01,2019-11-30,0.7605163210443039,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-112,24582.333333333332,-0.06329471854830696,-0.7079644120216546,greater,-38.74263,176.08104,Taupo
1962,Spring,Likely decreasing,1960-09-01,2019-11-30,0.8784272873158815,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-184,24583.333333333332,-0.103954802259887,-1.1671608315822035,greater,-37.00813,174.78873,Auckland
2112,Spring,Likely decreasing,1960-09-01,2019-11-30,0.729828220346204,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-97,24582.333333333332,-0.0548177473141587,-0.6122935455322418,greater,-37.86088,175.33175,Hamilton
2250,Spring,Likely increasing,1960-09-01,2019-11-30,0.19636495887564528,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,135,24581.333333333332,0.07631431405873598,0.8546771247862506,greater,-38.88784,175.25981,Taumarunui
2283,Spring,Likely decreasing,1960-09-01,2019-11-30,0.8507376392478724,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-164,24583.333333333332,-0.09265536723163842,-1.0396022707535475,greater,-39.0079,174.18382,New Plymouth
2534,Spring,Likely increasing,1960-09-01,2019-11-30,0.17753019515151192,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,146,24582.333333333332,0.08250918667904299,0.9248183760643236,greater,-40.21,176.109,Dannevirke
25354,Spring,Indeterminate,1960-09-01,2019-11-30,0.4542989016658878,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,19,24581.333333333332,0.010740533089748027,0.11480737497128739,greater,-41.285,174.768,Wellington
2810,Spring,Indeterminate,1960-09-01,2019-11-30,0.6056077441774003,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-43,24580.333333333332,-0.02431439947253493,-0.26788932402815613,greater,-38.6586,177.9851,Gisborne
2997,Spring,Likely increasing,1960-09-01,2019-11-30,0.21450725441393897,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,125,24582.333333333332,0.07064142695123543,0.7908791629791457,greater,-39.49846,176.91189,Napier
3629,Spring,Very likely increasing,1960-09-01,2019-11-30,0.004218227186028367,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,414,24583.333333333332,0.23389830508474577,2.634084281111749,greater,-39.46249,175.66283,Waiouru
3715,Spring,Very likely increasing,1960-09-01,2019-11-30,0.03810606411796193,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,279,24582.333333333332,0.1576716649551575,1.7731000589371169,greater,-39.93704,175.04509,Whanganui
37662,Spring,Very likely increasing,1960-09-01,2019-11-30,0.022948894161339387,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,314,24582.333333333332,0.17745126450150342,1.9963320807457468,greater,-40.957,175.707,Masterton
3909,Spring,Likely decreasing,1960-09-01,2019-11-30,0.7605207924314941,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-112,24581.333333333332,-0.06331261610798837,-0.7079788123229389,greater,-42.71228,170.98428,Hokitika
3925,Spring,Likely decreasing,1960-09-01,2019-11-30,0.8354239051395252,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-154,24583.333333333332,-0.08700564971751412,-0.9758229903392194,greater,-42.11578,171.86014,Reefton
4107,Spring,Likely increasing,1960-09-01,2019-11-30,0.22776799478030127,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,118,24583.333333333332,0.06666666666666667,0.7462175808476383,greater,-44.67384,167.92406,Milford Sound
4241,Spring,Indeterminate,1960-09-01,2019-11-30,0.6371255653531502,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-56,24583.333333333332,-0.031638418079096044,-0.35078604227880433,greater,-41.299,173.226,Nelson
4326,Spring,Indeterminate,1960-09-01,2019-11-30,0.4974555920931493,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,2,24583.333333333332,0.0011299435028248588,0.0063779280414328066,greater,-41.52133,173.86439,Blenheim
4843,Spring,Likely increasing,1960-09-01,2019-11-30,0.15987372259837615,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,157,24582.333333333332,0.08872563225075171,0.9949770114898929,greater,-43.493,172.537,Christchurch
4970,Spring,Likely decreasing,1960-09-01,2019-11-30,0.6746654611915701,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-72,24583.333333333332,-0.04067796610169491,-0.45283289094172924,greater,-44.002,170.441,Lake Tekapo
5086,Spring,Likely increasing,1960-09-01,2019-11-30,0.2938589875182123,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,86,24581.333333333332,0.04861504451149107,0.5421459373644126,greater,-44.30517,171.22141,Timaru
5212,Spring,Likely decreasing,1960-09-01,2019-11-30,0.8257733394817548,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-148,24581.333333333332,-0.08366309985698463,-0.9375935622655137,greater,-44.52612,169.88948,Tara Hills
5451,Spring,Indeterminate,1960-09-01,2019-11-30,0.6031446167374507,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,-42,24583.333333333332,-0.023728813559322035,-0.26149504969874504,greater,-45.01758,168.74005,Queenstown
5778,Spring,Very likely increasing,1960-09-01,2019-11-30,0.006433262023156341,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,391,24582.333333333332,0.22096638350346443,2.4874425287247326,greater,-46.115,168.887,Gore
5814,Spring,Very likely increasing,1960-09-01,2019-11-30,0.013443962057456559,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,60,NA,348,24583.333333333332,0.19661016949152543,2.2131410303771837,greater,-46.41741,168.33052,Invercargill
1056,Summer,Very likely increasing,1960-12-01,2019-02-28,0.01030705518909696,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,355,23383.666666666668,0.20748100526008179,2.3149784697467672,greater,-35.183,173.926,Kerikeri
1287,Summer,Likely decreasing,1960-12-01,2019-02-28,0.6857794056014873,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-75,23383.666666666668,-0.04383401519579193,-0.4839220529979118,greater,-35.769,174.364,Whangarei
1400,Summer,Indeterminate,1960-12-01,2019-02-28,0.3401709930670549,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,64,23382.666666666668,0.03741596184407219,0.41199650335584403,greater,-36.606,174.835,Whangaparaoa
15752,Summer,Very likely increasing,1960-12-01,2019-02-28,0.03452784871314313,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,279,23381.666666666668,0.16315792263567194,1.8180551929416053,greater,-45.90129,170.5147,Dunedin
1615,Summer,Likely decreasing,1960-12-01,2019-02-28,0.6857794056014873,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-75,23383.666666666668,-0.04383401519579193,-0.4839220529979118,greater,-37.673,176.196,Tauranga
1770,Summer,Likely decreasing,1960-12-01,2019-02-28,0.697292952385479,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-80,23382.666666666668,-0.04676995230509024,-0.5166305359541536,greater,-38.10595,176.31485,Rotorua
1858,Summer,Likely decreasing,1960-12-01,2019-02-28,0.7476227782491007,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-103,23383.666666666668,-0.060198714202220914,-0.6670276946727973,greater,-38.74263,176.08104,Taupo
1962,Summer,Likely decreasing,1960-12-01,2019-02-28,0.7836965371282043,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-121,23383.666666666668,-0.07071887784921098,-0.7847384643209381,greater,-37.00813,174.78873,Auckland
2112,Summer,Indeterminate,1960-12-01,2019-02-28,0.6550229105683795,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-62,23382.666666666668,-0.03624671303644494,-0.3989172492810553,greater,-37.86088,175.33175,Hamilton
2250,Summer,Indeterminate,1960-12-01,2019-02-28,0.5,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,1,23382.666666666668,5.84624403813628e-4,0,greater,-38.88784,175.25981,Taumarunui
2283,Summer,Very likely decreasing,1960-12-01,2019-02-28,0.9815170747561418,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-320,23382.666666666668,-0.18707980922036097,-2.0861410249287977,greater,-39.0079,174.18382,New Plymouth
2534,Summer,Very likely decreasing,1960-12-01,2019-02-28,0.9812189456637099,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-319,23382.666666666668,-0.18649518481654734,-2.079601397891403,greater,-40.21,176.109,Dannevirke
25354,Summer,Indeterminate,1960-12-01,2019-02-28,0.650205933463118,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-60,23378,-0.035118562619280445,-0.38587650336485746,greater,-41.285,174.768,Wellington
2810,Summer,Indeterminate,1960-12-01,2019-02-28,0.6232048506359359,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-49,23381.666666666668,-0.028654975660028403,-0.31390881029207574,greater,-38.6586,177.9851,Gisborne
2997,Summer,Indeterminate,1960-12-01,2019-02-28,0.6355615901965671,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-54,23380,-0.03158819583959642,-0.34661999861352,greater,-39.49846,176.91189,Napier
3629,Summer,Very likely decreasing,1960-12-01,2019-02-28,0.9461605372390569,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-247,23383.666666666668,-0.1443600233781414,-1.6087138518579231,greater,-39.46249,175.66283,Waiouru
3715,Summer,Indeterminate,1960-12-01,2019-02-28,0.5208619525809258,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-9,23382.666666666668,-0.005261619634322652,-0.0523170162991548,greater,-39.93704,175.04509,Whanganui
37662,Summer,Indeterminate,1960-12-01,2019-02-28,0.3817772466423284,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,47,23383.666666666668,0.027469316189362943,0.3008164113230263,greater,-40.957,175.707,Masterton
3909,Summer,Very likely increasing,1960-12-01,2019-02-28,0.07328331824245632,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,223,23383.666666666668,0.130333138515488,1.4517661589937354,greater,-42.71228,170.98428,Hokitika
3925,Summer,Likely decreasing,1960-12-01,2019-02-28,0.747631888925194,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-103,23381.666666666668,-0.06023392842822297,-0.6670562218706609,greater,-42.11578,171.86014,Reefton
4107,Summer,Very likely increasing,1960-12-01,2019-02-28,0.09996702324032095,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,197,23383.666666666668,0.1151373465809468,1.2817394917241989,greater,-44.67384,167.92406,Milford Sound
4241,Summer,Indeterminate,1960-12-01,2019-02-28,0.376800247527397,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,49,23383.666666666668,0.028638223261250727,0.3138953857283752,greater,-41.299,173.226,Nelson
4326,Summer,Indeterminate,1960-12-01,2019-02-28,0.5956008328000908,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-38,23380.666666666668,-0.022228730405641925,-0.24197654914864375,greater,-41.52133,173.86439,Blenheim
4843,Summer,Indeterminate,1960-12-01,2019-02-28,0.5364741090056268,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-15,23382.666666666668,-0.00876936605720442,-0.0915547785235209,greater,-43.493,172.537,Christchurch
4970,Summer,Likely increasing,1960-12-01,2019-02-28,0.28027431244856993,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,90,23382.666666666668,0.05261619634322652,0.5820268063280971,greater,-44.002,170.441,Lake Tekapo
5086,Summer,Indeterminate,1960-12-01,2019-02-28,0.3425740411849486,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,63,23383.666666666668,0.03682057276446522,0.405448206565818,greater,-44.30517,171.22141,Timaru
5212,Summer,Indeterminate,1960-12-01,2019-02-28,0.5828805099432034,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,-33,23382.666666666668,-0.019292605325849727,-0.2092680651966192,greater,-44.52612,169.88948,Tara Hills
5451,Summer,Very likely increasing,1960-12-01,2019-02-28,0.06378362742710592,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,234,23381.666666666668,0.13684212866217646,1.5237656832927844,greater,-45.01758,168.74005,Queenstown
5778,Summer,Very likely increasing,1960-12-01,2019-02-28,0.0679803428452626,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,229,23383.666666666668,0.13383985973115137,1.4910030822097824,greater,-46.115,168.887,Gore
5814,Summer,Likely increasing,1960-12-01,2019-02-28,0.30042402912749144,NA,NA,NA,NA,NA,NA,NA,Mann-Kendall,59,NA,81,23381.666666666668,0.04736842915229185,0.5231813504867929,greater,-46.41741,168.33052,Invercargill
